pitcher,pitch_type,release_speed,pfx_z,pfx_x,release_spin_rate,spin_axis,release_pos_x,release_pos_z,release_extension,plate_z,plate_x,stand
660271,SL,86.3,0.21,1.42,2426,66,-2.68,5.76,6.7,2.4,1.92,R
660271,FS,88,0.27,-0.57,1236,257,-2.04,6.34,6.8,2.03,-0.7,R
660271,FF,96.9,0.74,-0.03,2268,213,-2.4,6.05,6.5,3.57,0.17,R
660271,SL,84.5,0.22,1.42,2472,55,-2.68,5.77,6.8,2.01,0.84,R
660271,CU,79.7,-1.07,0.96,2527,41,-2.1,6.45,6.7,2.45,0.84,L
660271,FS,87.1,0.11,-0.37,1448,237,-2.29,6.15,6.7,1.18,-1.88,L
660271,FF,99.9,1.16,-0.32,2266,220,-2.47,5.96,6.6,3.23,-1.88,L
660271,SL,86.9,0.33,1.3,2473,70,-2.74,5.81,6.6,3.37,0.12,L
660271,CU,80.2,-1.07,0.79,2512,38,-2.01,6.36,6.8,0.77,0.33,L
660271,FF,98.2,0.98,-0.44,2119,217,-2.37,6.05,6.8,2.11,-0.19,L
660271,FF,94.9,1.09,-0.26,1854,217,-2.26,6.06,6.8,2.1,0.49,R
660271,SL,82,-0.11,1.29,2396,61,-2.61,5.87,6.8,1.64,1.2,R
660271,SL,82.7,0.39,0.9,2297,62,-2.66,5.96,6.8,2.95,-1.13,R
660271,FF,96.9,0.93,-0.2,2082,215,-2.31,5.98,6.7,2.37,-0.2,L
660271,FF,96.9,1.26,-0.31,2156,211,-2.29,6.01,6.7,2.03,0.51,L
660271,CU,75.1,-1.13,1.11,2384,40,-1.96,6.34,6.6,1.18,0.56,L
660271,SL,85.2,0.09,1.56,2507,55,-2.67,5.83,6.7,1.35,0.81,R
660271,CU,79,-1.34,0.93,2506,38,-2.04,6.46,6.5,2.6,-1.5,R
660271,FS,89.3,0.06,-0.24,1146,243,-2.17,6.29,6.7,1.93,-1.3,R
660271,CU,77,-1.11,1,2386,39,-2.07,6.47,6.7,2.33,0.36,R
660271,SL,82.2,0.34,1.13,2364,62,-2.66,5.82,6.7,1.76,0.71,R
660271,SL,83.8,0.45,1.16,2352,65,-2.59,5.95,6.7,3.82,-0.69,R
660271,FF,98,1.14,-0.16,2256,228,-2.31,6.05,6.7,2.61,1.17,L
660271,SL,82.6,0.38,1.05,2397,63,-2.69,5.97,6.8,1.71,0.38,L
660271,CU,72.2,-1.12,0.79,2193,33,-1.91,6.62,6.5,2.48,0.44,L
660271,FF,99.4,1.46,-0.17,2375,212,-2.22,6.15,6.7,3.39,-0.31,R
660271,SL,82.9,0.29,1.45,2524,62,-2.57,5.91,6.7,3.06,-0.56,R
660271,SL,83.1,0.3,1.53,2497,63,-2.68,5.89,6.7,2.61,0.06,R
660271,SL,83.7,0.17,1.52,2538,59,-2.56,5.78,6.9,0.96,0.96,R
660271,CU,79.1,-1.07,1.03,2542,40,-1.97,6.43,6.7,2.52,-0.73,L
660271,SL,83.4,0.16,1.12,2434,57,-2.45,5.91,6.7,2.5,-0.45,L
660271,FF,96.8,1.11,-0.1,2236,209,-2.33,6.05,6.8,1.97,1.39,L
660271,FF,98,1.43,-0.33,2270,205,-2.25,6.04,6.8,2.88,0.53,L
660271,CU,75.2,-1.34,0.85,2513,42,-1.93,6.42,6.7,1.43,0.18,L
660271,FS,88.3,0.03,-0.28,1189,239,-2.1,6.28,6.7,2.16,-0.48,L
660271,SL,85.2,0.42,1.52,2480,56,-2.44,5.86,6.7,1.97,0.73,L
660271,FF,95.3,1.32,-0.24,2165,218,-2.32,6.15,6.7,3,-0.09,L
660271,CU,72.3,-1.27,0.86,2316,31,-1.77,6.6,6.7,1.34,0.72,L
660271,SL,87,0.36,1.2,2590,67,-2.75,5.78,6.6,3.25,-0.24,R
660271,FS,89,-0.08,-0.33,1071,244,-2.09,6.37,6.7,2.09,-0.95,R
660271,SL,85,0.22,1.5,2658,66,-2.77,5.78,6.8,2.01,0.22,R
660271,SL,84,0.18,1.47,2508,69,-2.66,5.79,7,3.13,0,R
660271,CU,81.8,-1.05,0.84,2577,44,-2.22,6.39,6.6,1.84,-0.52,L
660271,SL,85.9,0.45,1.4,2518,51,-2.71,5.86,6.7,2.42,0.41,L
660271,FF,98.8,1.23,0.05,2346,209,-2.39,5.96,6.8,2.33,0.63,L
660271,SL,86.2,0.35,1.5,2549,57,-2.66,5.81,6.9,1.26,0.4,R
660271,SL,82.9,0.23,1.48,2447,59,-2.53,5.93,6.8,2.39,0.34,R
660271,SL,83.4,0.35,1.4,2451,61,-2.49,5.88,6.8,2.29,1.1,R
660271,SL,81.4,0.48,1,2434,71,-2.48,6.01,6.7,3.47,0.21,R
660271,SL,81.9,0.55,1.14,2359,71,-2.5,5.95,6.7,1.81,1.01,R
660271,CU,71.4,-1.04,1.12,2264,39,-1.74,6.63,6.4,3.71,-0.92,R
660271,FC,89.6,0.36,0.24,2422,164,-2.72,5.79,6.6,1.51,0.31,L
660271,FS,86,-0.01,-0.6,1004,244,-2.13,6.25,6.6,3.88,-2.73,L
660271,FC,90.1,0.44,0.19,2367,171,-2.64,5.83,6.7,1.55,0.38,L
660271,SL,87.6,0.73,0.9,2451,73,-2.63,5.82,6.5,3.36,0.02,R
660271,SL,85.5,0.63,0.93,2439,68,-2.63,5.9,6.7,3.32,0.28,R
660271,CU,75.4,-1.03,1.04,2341,38,-1.91,6.48,6.5,2.76,0.01,R
660271,FS,87.2,-0.01,-0.21,2289,257,-2.09,6.24,6.6,2.61,-0.49,L
660271,FF,97.4,1.05,-0.36,2147,216,-2.37,6.02,6.7,2.35,-0.24,L
660271,SL,83.9,0.78,0.68,2327,77,-2.61,5.95,6.6,2.11,-1.33,L
660271,FF,96.2,1.35,-0.3,2083,212,-2.23,6.17,6.8,1.85,-0.1,L
660271,FS,89,0.38,-0.65,1421,232,-1.86,6.36,6.9,1.58,0.06,R
660271,SL,83.4,0.34,1.15,2409,64,-2.56,5.91,6.7,2.83,0.22,R
660271,FF,97.2,1.14,-0.05,2146,201,-2.3,6.16,6.6,4.15,-0.78,R
660271,SL,83.3,0.63,0.98,2389,72,-2.51,5.92,6.6,3.13,-0.49,R
660271,FS,88.5,0.03,-0.45,1187,242,-2,6.19,6.9,1.9,-0.06,L
660271,SL,86.5,0.43,0.86,2471,66,-2.6,5.85,6.7,1.29,-0.23,L
660271,FF,97.2,1.2,-0.21,2256,207,-2.44,5.98,6.6,3.88,-0.85,L
660271,SL,83.9,0.39,1.06,2406,66,-2.69,5.9,6.6,2.67,-0.61,L
660271,FS,88.1,0.17,-0.04,1128,238,-2.07,6.22,6.8,2.41,0.37,L
660271,FF,97,1.25,-0.36,2189,222,-2.26,6.04,6.8,2.85,0.74,L
660271,FS,84.4,0.16,-0.22,1113,231,-2.15,6.27,6.6,4.94,-1.86,L
660271,CU,71.7,-0.97,0.71,2234,29,-1.84,6.56,6.6,1.91,0.65,L
660271,SL,88.3,0.91,0.94,2624,62,-2.62,5.79,6.7,1.83,0.8,R
660271,FF,97.8,1.33,0.06,2459,188,-2.13,6.15,6.6,3.55,1.14,R
660271,SL,86.9,0.44,1.15,2571,65,-2.66,5.71,6.7,2.38,1.12,R
660271,SL,86.7,0.54,1.33,2606,59,-2.65,5.72,6.9,1.43,1.44,R
660271,SL,85.5,0.46,1.07,2540,69,-2.4,5.87,6.6,1.93,0.82,R
660271,FF,97.7,1.11,-0.25,2217,208,-2.34,6,6.7,2.68,-0.21,L
660271,SL,85,0.58,1.17,2548,59,-2.44,5.85,6.7,2.77,-0.44,L
660271,CU,78.1,-1.11,1,2519,39,-1.95,6.35,6.7,0.94,0.83,L
660271,FF,96.3,1.37,-0.18,2163,213,-2.34,5.95,6.8,2.89,-0.01,L
660271,SL,86,0.37,1.02,2521,69,-2.5,5.91,6.8,2.47,-1.12,L
660271,FF,97.4,1.38,-0.25,2220,207,-2.22,6.07,6.8,3.1,-0.41,R
660271,SL,87.5,0.41,0.91,2536,78,-2.45,5.88,6.7,1.88,1.8,R
660271,SL,83.9,0.48,1.2,2522,67,-2.46,5.91,6.7,2.31,0.78,R
660271,SL,82.8,0.53,1.31,2504,59,-2.39,5.91,6.8,1.87,0.84,R
660271,SL,81.5,0.45,1.37,2402,69,-2.46,6.03,6.7,1.88,-0.49,L
660271,CU,73.4,-1.21,1.1,2376,36,-1.88,6.49,6.7,1.66,1.12,L
660271,FF,95.9,1.07,-0.12,2193,199,-2.12,6.08,6.8,3.56,-0.25,R
660271,SL,85.4,0.59,1.19,2471,71,-2.64,5.77,6.8,2,0.94,R
660271,FF,94.7,1.15,-0.12,2213,203,-2.16,6.09,6.8,2.7,-0.24,R
660271,SL,82.4,0.26,1.29,2414,70,-2.53,5.92,6.8,1.57,0.81,R
660271,SL,82.3,0.73,0.88,2311,68,-2.42,6,6.6,3.16,0.1,R
660271,FF,95.9,0.93,-0.67,1951,215,-2.12,6.18,6.8,2.8,-1.66,R
660271,FF,99.2,1.47,-0.4,2345,211,-2.33,6.09,6.6,3.04,-0.79,L
660271,FF,98.9,1.29,-0.58,2319,208,-2.29,5.96,6.8,2.58,0.68,L
660271,FF,97.1,1.23,-0.3,2112,215,-2.41,5.96,6.9,2.34,0.01,L
660271,SL,81.1,0.48,1,2299,72,-2.32,5.97,6.9,2.53,-0.17,R
660271,SL,82.7,0.5,0.9,2206,67,-2.57,5.96,6.6,2.84,-1.58,R
660271,FS,90.1,1.1,-0.25,1986,207,-2.11,6.2,6.8,3.44,-0.68,L
660271,SL,82.3,0.7,0.86,2313,65,-2.48,6.03,6.8,1,1.03,L
660271,FF,96,1.49,-0.53,2233,212,-2.32,6.07,6.7,2.84,-1.36,L
660271,CU,73.5,-1.24,0.56,2254,28,-1.73,6.49,6.7,1.62,1.44,L
660271,FF,97.1,1.33,-0.24,2105,208,-2.04,6.12,6.8,1.25,-0.26,R
660271,FF,95.6,1.18,-0.07,2328,210,-2.37,5.94,6.8,1.94,-0.3,L
660271,SL,84.9,0.16,1.22,2304,71,-2.61,5.83,6.7,1.74,-1.28,L
660271,SL,84.8,0.38,1.11,2304,80,-2.62,5.91,6.7,3.04,-2.25,L
660271,FF,96,1.17,-0.11,2435,213,-2.53,5.97,6.8,3.52,0,L
660271,CU,73.2,-1.15,0.81,2322,37,-1.95,6.43,6.5,1.82,-0.19,L
660271,FF,96.2,1.15,-0.36,2191,210,-2.14,6.15,6.7,2.96,-1.13,R
660271,FS,88.3,-0.04,-0.36,1154,238,-2.26,6.22,6.8,1.21,-1.14,L
660271,FF,97.3,1.06,-0.21,2187,213,-2.44,6.06,6.7,4.07,-2.83,L
660271,FF,96,1.05,-0.28,2084,218,-2.5,5.95,6.8,2.77,-0.68,L
660271,FF,94,1.16,-0.23,2118,210,-2.22,6.09,6.8,2.06,0.21,L
660271,CU,73.4,-1.07,0.81,2197,36,-1.92,6.53,6.5,2.62,-1.25,L
660271,FS,88.6,-0.12,-0.54,1332,236,-2.07,6.09,7,1.44,-0.19,L
660271,SL,85.3,0.75,0.83,2441,75,-2.58,5.83,6.8,2.13,-0.14,L
660271,SL,86,0.32,0.83,2505,78,-2.4,5.95,6.7,1.89,-0.28,L
660271,FF,97.4,1.39,-0.44,2332,211,-2.36,5.96,6.9,2.11,1.1,L
660271,FS,90.2,0.62,-0.4,1225,243,-2.1,6.09,6.9,0.98,0.38,L
660271,FF,96.1,1.32,-0.16,2263,210,-2.34,5.9,6.9,3.11,0.83,L
660271,SL,83.7,0.59,0.91,2252,72,-2.41,5.9,6.9,2.15,0.74,L
660271,SL,83.9,0.38,1.14,2310,66,-2.4,5.92,6.8,0.43,0.73,L
660271,SL,82.8,0.47,0.92,2246,60,-2.4,5.94,6.8,2.3,-0.4,L
660271,FS,87.1,0.21,-0.74,1118,239,-2.05,6.12,7,0.04,1.22,L
660271,CU,75.7,-1.26,0.67,2476,36,-1.79,6.39,6.8,1.57,0.36,L
660271,FF,94.8,1.11,-0.11,2045,208,-2.07,6.15,6.9,2.38,-0.1,R
660271,SL,82.5,0.57,0.89,2287,64,-2.54,5.96,6.8,2.5,-0.96,R
660271,SL,80.6,0.44,0.82,2187,75,-2.59,6.11,6.6,3.08,-2.18,R
660271,FF,99.4,1.22,-0.53,2320,210,-2.45,6.03,6.9,1.5,0.15,L
660271,CU,83.2,-0.93,1,2645,41,-2.05,6.34,6.7,1.97,0.05,L
660271,FS,89.6,0.98,-0.1,1002,232,-2.1,6.19,6.8,1.25,-0.54,L
660271,SL,86.9,0.54,1.14,2463,79,-2.56,5.84,6.7,1.93,-0.32,L
660271,FF,97.2,0.99,-0.49,2183,210,-2.54,5.96,6.8,2.59,-0.94,L
660271,CU,76.1,-1.38,0.7,2447,36,-1.83,6.39,6.8,0.76,0.34,L
660271,SL,85.3,0.34,1.22,2502,62,-2.57,5.83,6.9,1.68,0.74,R
660271,FS,88.6,0.04,-0.43,1075,239,-2.02,6.2,6.9,0.96,-1.5,R
660271,SL,87.7,0.34,0.85,2469,74,-2.63,5.84,6.8,2.02,0.21,R
660271,SL,85.2,0.32,0.86,2405,77,-2.58,5.86,6.7,2.45,-0.39,R
660271,FC,87.3,0.38,0.3,2315,167,-2.47,6,6.6,2.97,-0.42,R
660271,SL,85.1,0.34,1.05,2387,78,-2.59,5.94,6.7,2.36,1.29,R
660271,SL,84.4,0.4,1.13,2368,76,-2.56,5.91,6.8,1.33,0.52,R
660271,FS,86.2,0.32,-0.17,1414,233,-2.27,6.22,6.8,1.82,-0.56,L
660271,SL,84.6,0.7,0.86,2242,81,-2.33,6.02,6.8,2.53,-0.17,L
660271,SL,87.8,0.65,0.72,2398,74,-2.51,5.74,6.7,1.86,0.31,R
660271,FS,87,0.15,-0.33,1089,228,-1.93,6.2,6.7,2.12,-1.23,R
660271,SL,86.2,0.48,1.05,2524,67,-2.51,5.75,6.8,1.86,1.4,R
660271,FF,96.9,1.28,-0.28,2276,204,-2.04,6.12,6.8,4.02,1.05,R
660271,SL,84.8,0.53,0.96,2386,77,-2.39,5.82,6.8,3.03,0.36,R
660271,SL,85.3,0.63,0.7,2340,65,-2.24,5.84,6.8,1.54,1.95,R
660271,FF,95.2,1.39,-0.41,2160,212,-2.13,6.1,6.8,1.73,-0.86,R
660271,SL,87.7,0.46,0.8,2449,83,-2.55,5.86,6.7,1.97,0.18,L
660271,FS,88.2,0.09,-0.12,997,256,-2.17,6.24,6.7,1.7,-1.69,L
660271,FF,96.2,1.38,-0.35,2223,212,-2.35,5.99,6.8,2.07,-0.37,L
660271,SL,83.2,0.86,0.87,2356,85,-2.31,6.03,6.6,2.68,-0.73,L
660271,FF,95.7,1.33,-0.33,2148,211,-2.3,6.04,6.8,3.08,-1.08,L
660271,FS,88.8,-0.01,-0.27,1081,242,-1.99,6.2,6.8,1.85,-0.03,L
660271,SL,87.8,0.81,1.05,2398,84,-2.45,5.87,6.8,1.38,1.09,L
660271,FF,96.2,1.17,-0.57,2260,211,-2.25,5.99,6.9,2.24,0.48,L
660271,FS,87.6,0.1,-0.55,1348,240,-1.96,6.34,6.8,1.21,0.09,L
660271,SL,82.6,0.56,1.09,2306,84,-2.36,5.93,6.7,3.13,-0.99,L
660271,FF,95.5,1.17,-0.17,2132,208,-2.2,6.11,6.7,2.97,-1.42,L
660271,SL,84.5,0.71,0.92,2287,77,-2.35,6.06,6.6,3.36,-0.54,L
660271,CU,75.5,-0.73,0.78,2256,42,-1.84,6.54,6.6,2.41,-0.13,L
660271,SL,85,0.64,1.03,2481,69,-2.64,5.89,6.8,1.99,-0.4,L
660271,SL,85.6,1.02,0.64,2385,70,-2.49,5.83,6.9,1.49,0.65,L
660271,FF,96.6,1.19,0.11,2333,205,-2.24,5.94,6.9,1.66,1.76,L
660271,FS,85.9,-0.24,-0.17,1000,255,-1.99,6.12,6.8,3.13,-0.92,L
660271,SL,84.5,0.58,0.8,2376,77,-2.34,5.87,6.8,1.99,0.46,L
660271,SL,86.3,0.61,0.7,2380,82,-2.46,5.8,6.8,0.57,0.9,L
660271,FF,94.6,1.27,-0.33,2183,209,-1.96,6.11,6.7,2.42,-1.18,R
660271,SL,87.6,0.88,0.82,2449,83,-2.64,5.92,6.9,1.45,-0.29,L
660271,FS,88.6,0.08,-0.15,1199,243,-2.22,6.12,6.8,3.22,-1.17,L
660271,FF,97,1.35,-0.15,2405,206,-2.35,6.01,6.7,4.5,-0.75,L
660271,FF,98.5,1.27,-0.32,2295,210,-2.41,6.03,6.8,3.16,0.66,L
660271,SL,86.7,0.85,0.72,2463,76,-2.48,5.87,6.9,0.38,1.15,L
660271,FF,97.4,1.21,-0.37,2318,211,-2.35,5.98,6.8,2.11,-0.33,L
660271,SL,87.1,0.47,0.98,2518,67,-2.47,5.87,6.7,1.46,1.32,R
660271,SL,84.6,0.68,0.81,2345,76,-2.56,5.92,6.5,2.4,0.27,R
660271,SL,84.6,0.96,0.55,2256,89,-2.3,5.95,6.8,1.48,0.2,R
660271,FF,93.3,0.96,0.12,2409,199,-2.42,6.06,6.7,3.55,0.31,R
660271,SL,83.9,0.43,1.17,2306,63,-2.52,5.92,6.7,1.3,0.37,R
660271,FF,95.4,1.19,-0.25,2390,205,-2.31,6.05,6.8,2.99,0.03,L
660271,FC,86.5,0.81,0.42,2432,78,-2.53,5.88,6.9,-0.09,1.02,L
660271,FF,97.5,1.15,-0.43,2180,213,-2.12,6.01,6.9,1.35,1.15,L
660271,FF,95.7,1.4,-0.29,2374,206,-2.28,6,6.9,3.09,0.16,L
660271,FF,95,1.34,-0.36,2164,208,-2.09,6.08,6.8,1.14,0.99,L
660271,FS,91.2,0.43,-0.26,1180,231,-2.21,6.08,6.8,2.19,0.36,L
660271,CU,82.2,-1.09,1.18,2581,47,-1.95,6.3,6.6,3.14,0.96,L
660271,CU,78.6,-1.08,1.17,2488,41,-2.01,6.32,6.6,1.76,-0.44,L
660271,SL,85.1,0.66,0.95,2363,78,-2.5,5.76,6.7,2.08,0.39,L
660271,FC,93.1,0.64,0.32,2506,121,-2.58,5.71,6.8,2.67,1.24,L
660271,SL,88.9,0.95,0.72,2527,72,-2.67,5.72,6.6,2.47,-0.08,R
660271,FS,90.4,0.79,-0.3,1058,239,-1.93,6.26,6.8,0.64,0.83,R
660271,FC,92.8,0.36,0.39,2525,79,-2.47,5.81,6.8,1.63,1.21,R
660271,FC,91,0.08,0.33,2485,108,-2.35,5.86,6.7,1.69,1.06,R
660271,FF,98.6,1.04,-0.1,2188,211,-2.22,6.05,6.8,2.99,-0.07,R
660271,FF,98.4,1.12,-0.11,2189,205,-2.18,5.95,6.8,3.81,0.14,L
660271,FF,96.1,0.91,-0.06,2083,213,-2.34,5.95,6.7,1.42,0.6,L
660271,FS,92.3,1.1,-0.41,1875,215,-2.11,6.12,6.9,2.7,-0.2,L
660271,FF,95.1,1.03,-0.02,2120,208,-2.23,5.97,6.8,3.95,-0.05,L
660271,SL,83.8,0.65,1.25,2295,75,-2.61,5.88,6.8,3.77,-0.39,L
660271,CU,74,-1.13,0.93,2314,40,-1.95,6.43,6.6,1.05,-0.11,L
660271,FF,98.6,1.22,-0.17,2305,215,-2.59,5.82,6.9,2.38,-0.44,L
660271,SL,86.3,0.69,0.73,2489,62,-2.64,5.8,6.7,2.82,-0.18,L
660271,FF,98.3,1.29,-0.32,2226,214,-2.35,5.92,6.9,1.65,1.01,L
660271,FF,96.9,1.08,0.17,2255,208,-2.28,5.96,6.9,0.93,1.81,R
660271,FC,90.6,0.35,0.41,2503,111,-2.53,5.77,6.9,0.48,1.31,R
660271,SL,87.4,0.3,0.94,2398,75,-2.65,5.8,6.8,1.01,0.12,R
660271,SL,85.8,0.26,0.97,2421,69,-2.74,5.74,6.8,3.12,-2.46,R
660271,CU,82.3,-1.12,0.75,2543,44,-2.12,6.22,7,0.39,0.72,L
660271,FF,99.1,1.25,-0.31,2194,217,-2.18,5.93,6.9,1.22,1.48,L
660271,FS,88.9,0.09,-0.25,881,241,-2.21,6.1,6.8,2.8,-1.87,L
660271,FF,98.4,1,-0.05,2126,211,-2.35,6.06,6.7,2.24,0.93,L
660271,FS,87.1,0.07,-0.48,1411,280,-2.18,6.12,6.9,3.47,-0.9,L
660271,FS,88.6,-0.01,-0.36,989,248,-2.14,6.11,6.9,1,-0.15,L
660271,FC,92.6,0.48,0.2,2415,134,-2.49,5.84,6.8,1.74,1.32,L
660271,CU,78.7,-1.08,1.11,2556,39,-1.96,6.34,6.7,2.47,0.22,L
660271,FF,97.6,1.23,-0.3,2308,206,-2.36,6.07,6.8,2.85,0.34,R
660271,FF,99.8,1.23,-0.33,2349,215,-2.49,5.84,6.9,1.53,0.43,R
660271,SL,86.8,0.48,1.09,2554,67,-2.66,5.79,6.8,2.52,0.37,R
660271,FC,91.8,0.22,0.59,2509,96,-2.33,5.93,6.9,2.02,1.71,R
660271,CU,77.8,-0.87,0.78,2404,42,-2.16,6.41,6.5,2.8,-1.28,L
660271,FF,99.7,1.14,0.13,2251,213,-2.09,6.06,6.8,1.83,1.05,R
660271,SL,88.3,0.73,0.84,2531,76,-2.52,5.85,6.8,2.58,-0.71,R
660271,FF,99.5,0.97,0.06,2238,203,-2.16,6,6.7,2.7,0.97,R
660271,FF,100.4,1.28,-0.16,2142,216,-2.11,6.04,6.8,2.34,-0.34,R
660271,FF,100.6,1.24,-0.27,2236,212,-2.26,5.99,6.9,2.08,1,R
660271,FF,97.3,1.14,-0.4,2109,218,-2.31,5.96,6.7,2.09,-0.02,L
660271,FF,97.8,1.33,-0.36,2191,212,-2.09,5.9,7,1.25,2.08,L
660271,SL,86.6,0.33,0.68,2461,65,-2.65,5.77,6.9,3.17,-0.51,R
660271,SL,86.9,0.37,0.57,2468,62,-2.69,5.76,6.7,2.26,-1.39,R
660271,FC,90.6,0.54,0.32,2427,163,-2.65,5.86,6.7,3.6,-1.12,R
660271,FF,96.9,1.19,-0.48,2182,221,-2.29,5.97,6.9,2.1,0.31,L
660271,FF,98,1.24,-0.17,2270,212,-2.48,5.88,6.9,1.23,0.99,L
660271,SL,83.9,-0.09,0.93,2466,68,-2.58,5.79,6.6,0.82,-0.74,L
660271,FF,97.9,1.12,-0.02,2324,213,-2.38,5.94,6.9,1.78,0.98,L
660271,FC,88.7,0.31,0.37,2361,102,-2.32,6.08,6.6,2.68,0.63,L
660271,CU,74,-1.09,0.71,2347,41,-1.81,6.42,6.8,1.83,1.24,L
660271,FC,92.6,0.46,0.05,2293,176,-2.52,5.86,6.9,1.9,-0.1,R
660271,SL,89.4,0.87,0.86,2474,75,-2.57,5.87,6.8,2.51,-0.22,L
660271,FF,99.1,0.9,0.23,2299,197,-2.33,5.95,6.9,3.38,2.02,L
660271,FS,90.2,0.07,-0.66,1142,231,-2.1,6.11,6.9,0.69,0.71,L
660271,SL,87.3,0.46,1.26,2572,64,-2.66,5.78,6.8,1.49,-0.23,L
660271,FF,98.7,1.36,-0.33,2365,211,-2.26,5.97,6.9,2.1,-0.14,L
660271,FC,93.3,0.33,0.47,2537,137,-2.57,5.82,6.9,1.35,0.34,L
660271,FF,98.6,1.19,-0.29,2273,212,-2.29,5.97,6.9,2.9,-0.6,R
660271,FF,98.9,1.13,-0.1,2380,213,-2.4,5.91,6.9,1.68,0.96,R
660271,SL,86.4,0.39,1.05,2440,71,-2.63,5.84,6.8,2.47,-0.55,R
660271,FF,101,1.23,-0.26,2456,207,-2.59,5.87,6.8,2.56,-0.46,L
660271,FS,91.5,0.07,-0.29,1143,240,-2.2,6.04,7,-0.1,0.51,L
660271,FF,99.8,1.07,-0.1,2159,209,-2.54,6,6.8,2.73,0.51,L
660271,FS,91.5,-0.03,-0.52,1127,236,-1.94,6.25,6.9,-0.27,-0.23,L
660271,FS,88.9,0.63,-0.1,928,237,-2.27,6.09,6.9,2.87,-0.84,L
660271,CU,81,-1.22,0.7,2599,43,-2.04,6.27,6.7,2.42,-0.67,L
660271,SL,86.6,0.22,1.28,2548,79,-2.54,5.8,6.8,1.96,0.32,R
660271,FS,88.3,-0.06,-0.35,1067,241,-2.27,6.05,6.9,2,-1.09,L
660271,FF,97.3,1.11,-0.44,2181,210,-2.24,5.91,6.9,2,0.23,L
660271,FF,96.2,1.31,-0.27,2166,213,-2.46,5.91,7,2.13,-0.1,L
660271,CU,77.1,-1.07,0.92,2329,49,-1.92,6.4,6.7,2.56,1.22,L
660271,FF,97.7,1.37,-0.3,2231,203,-2.22,5.96,7.1,2.52,-0.65,R
660271,SL,86.6,0.51,1.17,2447,64,-2.42,5.88,6.8,2.28,1.03,R
660271,SL,84.1,0.73,0.76,2336,82,-2.38,5.99,6.9,2.15,-0.75,R
660271,FF,97,1.32,-0.25,2064,206,-2.01,6.09,6.9,3.64,-0.47,R
660271,FF,98.8,1.08,-0.46,2271,215,-2.28,6,6.9,1.63,1.43,L
660271,FF,96.2,1.14,-0.21,2147,217,-2.35,5.93,6.9,3.08,0.75,L
660271,SL,85.6,0.47,0.92,2426,77,-2.47,5.83,6.8,1.82,0.04,L
660271,FF,99.1,1.33,0.02,2378,206,-2.5,5.82,6.8,3.1,0.1,L
660271,FS,89.2,-0.14,-0.09,1210,254,-2.32,6.08,6.8,3.97,-1.21,L
660271,SL,86.8,0.47,1.29,2485,72,-2.57,5.75,6.9,2.11,0.34,L
660271,FF,97.7,1.22,-0.24,2148,207,-2.29,5.93,7,2.45,0.23,R
660271,SL,88.3,0.46,1.11,2392,85,-2.46,5.72,6.9,1.85,2.21,R
660271,FS,87.9,0,-0.22,1219,235,-2.02,6.15,6.9,0.34,0.39,R
660271,SL,84.4,0.52,1.35,2382,81,-2.46,5.86,6.9,2.19,0.01,R
660271,FF,98.6,1.25,-0.3,2202,208,-2.21,6.01,6.8,2.35,0.21,L
660271,CU,76.4,-1.09,0.64,2382,39,-1.9,6.45,6.8,1.86,0.5,L
660271,SL,88.1,0.59,0.65,2473,66,-2.52,5.8,6.8,2.19,0.3,R
660271,FS,89,-0.05,-0.24,1245,226,-2.07,6.19,6.7,2.58,-0.88,R
660271,FF,98.6,1.09,0.02,2415,203,-2.24,6.04,6.7,3.02,1,R
660271,SL,87.1,0.23,0.87,2370,79,-2.55,5.82,7,2.05,0.85,R
660271,FF,98.9,1.3,-0.23,2246,214,-2.33,5.93,6.7,2.69,-0.57,R
660271,FS,89.6,-0.12,-0.28,1176,235,-2.18,6.07,6.8,1.83,-1.38,L
660271,FS,90.9,0.24,-0.21,1139,241,-2.23,6.01,7,-0.04,-0.04,L
660271,FS,88.7,0.08,-0.29,1188,231,-1.97,6.04,6.9,1.17,0.23,L
660271,FF,98.7,1,0.04,2152,203,-2.38,5.92,6.8,3.37,-0.7,L
660271,FF,97.5,1.36,-0.47,2222,198,-2.15,6.01,6.9,2.76,-0.56,R
660271,FF,98,1.31,-0.47,2130,212,-2.12,6.01,7,0.79,1.36,R
660271,SL,87.9,-0.06,1.15,2444,70,-2.54,5.58,6.7,2.17,0.37,R
660271,FS,90.1,-0.05,-0.8,1117,241,-2.38,5.7,7,0.41,-0.46,R
660271,FF,97.6,0.94,-0.02,2124,213,-2.37,5.66,6.8,2.21,0.44,R
660271,FF,98.2,0.83,0.08,2200,210,-2.42,5.69,6.9,2.47,1.45,R
660271,FF,96.3,0.93,-0.12,1973,210,-2.42,5.72,6.9,2.48,-0.04,R
660271,FC,87.6,0.21,0.33,2395,113,-2.36,5.83,6.7,2.85,-1.08,R
660271,SL,87.6,0.13,0.54,2201,143,-2.31,5.89,6.6,3.57,-1.07,R
660271,FS,89.8,0.69,-0.67,1444,210,-2.48,5.72,6.8,2.64,-1.23,L
660271,FS,91.8,-0.11,-0.82,1273,233,-2.38,5.72,7,0.54,0.25,L
660271,FS,89.1,0.09,-0.64,1387,235,-2.35,5.88,6.7,2.6,-0.16,L
